name,year,quarter,published,market
GVREIT,2022,1,"Thu, 10 Feb 2022 17:44:54 +0700",SET
KYE,2021,3,"Thu, 10 Feb 2022 17:14:56 +0700",SET
IMPACT,2021,3,"Thu, 10 Feb 2022 17:07:12 +0700",SET
AOT,2022,1,"Thu, 10 Feb 2022 17:01:17 +0700",SET50 / SETTHSI / SETWB
INTUCH,2021,4,"Thu, 10 Feb 2022 13:21:37 +0700",SET50 / SETCLMV / SETHD / SETTHSI
LPN,2021,4,"Thu, 10 Feb 2022 13:03:50 +0700",sSET / SETTHSI
GLAND,2021,4,"Thu, 10 Feb 2022 12:45:14 +0700",SET
LHK,2021,3,"Thu, 10 Feb 2022 08:52:10 +0700",SET
