name,year,quarter,published,market
KTB,2021,4,"Fri, 21 Jan 2022 18:48:22 +0700",SET50 / SETHD / SETTHSI
BFIT,2021,4,"Fri, 21 Jan 2022 18:08:04 +0700",SET
KTC,2021,4,"Fri, 21 Jan 2022 17:25:53 +0700",SET50 / SETTHSI
SCB,2021,4,"Fri, 21 Jan 2022 12:43:14 +0700",SET50 / SETCLMV / SETTHSI
KBANK,2021,4,"Fri, 21 Jan 2022 07:59:43 +0700",SET50 / SETCLMV / SETTHSI
CIMBT,2021,4,"Fri, 21 Jan 2022 07:18:40 +0700",SET
