name,year,quarter,published,market
COTTO,2021,4,"Tue, 25 Jan 2022 13:26:24 +0700",SET
SCGP,2021,4,"Tue, 25 Jan 2022 12:41:22 +0700",SET50 / SETCLMV / SETTHSI
