name,year,quarter,published,market
SCC,2022,1,"Wed, 27 Apr 2022 17:35:10 +0700",SET50 / SETCLMV / SETHD / SETTHSI
LPF,2022,4,"Wed, 27 Apr 2022 17:32:22 +0700",SET
