name,year,quarter,published,market
DCC,2022,1,"Tue, 03 May 2022 12:40:37 +0700",SET
GLOBAL,2022,1,"Tue, 03 May 2022 07:32:22 +0700",SET50 / SETCLMV / SETTHSI / SETWB
