name,year,quarter,published,market
KKP,2022,2,"Wed, 20 Jul 2022 17:15:07 +0700",SET100 / SETCLMV / SETHD / SETTHSI
TTB,2022,2,"Wed, 20 Jul 2022 17:08:03 +0700",SET50 / SETHD / SETTHSI
