name,year,quarter,published,market
GPSC,2021,4,"Fri, 11 Feb 2022 20:18:26 +0700",SET50 / SETTHSI
GGC,2021,4,"Fri, 11 Feb 2022 20:08:35 +0700",sSET
EPG,2021,3,"Fri, 11 Feb 2022 18:38:57 +0700",SET100 / SETTHSI
PTTEP,2021,4,"Fri, 11 Feb 2022 18:29:29 +0700",SET50 / SETCLMV / SETHD / SETTHSI
TFFIF,2022,1,"Fri, 11 Feb 2022 17:59:57 +0700",SET
SCCC,2021,4,"Fri, 11 Feb 2022 17:58:50 +0700",SETCLMV / SETTHSI
KTC,2021,4,"Fri, 11 Feb 2022 17:34:21 +0700",SET50 / SETTHSI
MC,2021,2,"Fri, 11 Feb 2022 08:18:58 +0700",sSET
