name,year,quarter,published,market
IRPC,2021,4,"Tue, 08 Feb 2022 19:40:04 +0700",SET50 / SETCLMV / SETTHSI
KCE,2021,4,"Tue, 08 Feb 2022 18:20:25 +0700",SET50
