CK,2022-03-31,20.2,20.5,20.2,0.3000000000000007,3,3,0,1956702,20.5
CKP,2022-03-31,5.2,5.2,4.98,0.21999999999999975,5,0,5,27685569,5.0
COM7,2022-03-31,43.0,43.0,42.0,1.0,4,0,4,9680303,42.25
COTTO,2022-03-31,2.26,2.28,2.22,0.05999999999999961,3,1,2,8526381,2.24
CPALL,2022-03-31,65.0,66.0,64.75,1.25,5,4,1,23820459,65.5
CPF,2022-03-31,24.1,24.6,24.0,0.6000000000000014,6,5,1,28901154,24.5
CPI,2022-03-31,3.58,3.64,3.58,0.06000000000000005,3,3,0,2212393,3.62
CPN,2022-03-31,59.0,60.0,59.0,1.0,4,4,0,12824195,60.0
CPNCG,2022-03-31,12.1,12.2,12.1,0.09999999999999964,1,1,0,571848,12.2
CPNREIT,2022-03-31,20.5,20.8,20.4,0.40000000000000213,4,3,1,1118307,20.4
CPTGF,2022-03-31,8.5,8.5,8.45,0.05000000000000071,1,0,1,33500,8.45
CRC,2022-03-31,39.75,40.5,39.5,1.0,4,3,1,14817017,40.25
CSP,2022-03-31,2.84,2.9,2.82,0.08000000000000007,4,3,1,2405001,2.84
CSS,2022-03-31,2.4,2.5,2.36,0.14000000000000012,7,5,2,77697331,2.4
CWT,2022-03-31,3.84,3.9,3.78,0.1200000000000001,6,3,3,31261234,3.78
DCC,2022-03-31,2.98,3.0,2.98,0.020000000000000018,1,1,0,2949245,2.98
DCON,2022-03-31,0.51,0.52,0.5,0.020000000000000018,2,1,1,5761900,0.51
DDD,2022-03-31,16.6,16.9,16.2,0.6999999999999993,7,3,4,461963,16.2
DELTA,2022-03-31,388.0,399.0,387.0,12.0,12,11,1,983852,394.0
DEMCO,2022-03-31,3.82,3.82,3.78,0.040000000000000036,2,0,2,1771264,3.82
DIF,2022-03-31,14.1,14.2,14.0,0.1999999999999993,2,1,1,10819007,14.2
DOHOME,2022-03-31,21.4,22.0,21.4,0.6000000000000014,6,6,0,6637100,21.7
DRT,2022-03-31,7.65,7.8,7.65,0.14999999999999947,3,3,0,472379,7.7
DTAC,2022-03-31,49.25,49.5,49.0,0.5,2,1,1,2179406,49.25
DUSIT,2022-03-31,9.7,9.8,9.6,0.20000000000000107,4,2,2,81702,9.65
EA,2022-03-31,98.0,98.0,97.0,1.0,4,0,4,11455252,98.0
EASTW,2022-03-31,7.3,7.45,7.25,0.20000000000000018,4,3,1,4124220,7.4
ECL,2022-03-31,2.72,2.78,2.7,0.07999999999999963,4,3,1,4551458,2.76
EGATIF,2022-03-31,11.1,11.2,11.1,0.09999999999999964,1,1,0,341765,11.2
EGCO,2022-03-31,170.0,172.0,170.0,2.0,4,4,0,1102149,171.5
EKH,2022-03-31,7.35,7.45,7.25,0.20000000000000018,4,2,2,2388203,7.4
EMC,2022-03-31,0.26,0.26,0.25,0.010000000000000009,1,0,1,68111700,0.26
EPG,2022-03-31,9.5,9.55,9.4,0.15000000000000036,3,1,2,7235004,9.5
ESSO,2022-03-31,7.95,8.3,7.95,0.35000000000000053,7,7,0,30208302,8.15
FORTH,2022-03-31,31.5,32.25,30.25,2.0,8,3,5,4688817,30.5
FPI,2022-03-31,3.4,3.48,3.38,0.10000000000000009,5,4,1,1584950,3.48
FSMART,2022-03-31,15.3,15.6,14.6,1.0,10,3,7,18247017,14.7
FSS,2022-03-31,5.5,5.55,5.4,0.14999999999999947,3,1,2,1892478,5.45
GBX,2022-03-31,1.53,1.55,1.52,0.030000000000000027,3,2,1,5429003,1.53
GC,2022-03-31,13.3,13.3,13.1,0.20000000000000107,2,0,2,256093,13.1
GFPT,2022-03-31,12.9,12.9,12.4,0.5,5,0,5,12361093,12.6
GGC,2022-03-31,13.3,13.5,13.3,0.1999999999999993,2,2,0,112700,13.4
GLAND,2022-03-31,2.08,2.16,2.08,0.08000000000000007,4,4,0,130225,2.16
GLOBAL,2022-03-31,22.8,22.9,22.5,0.3999999999999986,4,1,3,19107061,22.7
GPI,2022-03-31,1.92,1.98,1.91,0.07000000000000006,7,6,1,2027226,1.96
GPSC,2022-03-31,72.25,72.75,71.75,1.0,4,2,2,5750920,72.5
GRAMMY,2022-03-31,11.5,12.0,11.4,0.5999999999999996,6,5,1,28956,11.6
GULF,2022-03-31,51.25,51.75,51.0,0.75,3,2,1,22741420,51.5
GUNKUL,2022-03-31,6.1,6.15,6.05,0.10000000000000053,2,1,1,43870945,6.15
GVREIT,2022-03-31,9.8,9.9,9.8,0.09999999999999964,2,2,0,260202,9.8
HANA,2022-03-31,48.75,49.5,48.5,1.0,4,3,1,7546035,49.5
HFT,2022-03-31,8.25,8.4,8.25,0.15000000000000036,3,3,0,1035814,8.4
HMPRO,2022-03-31,15.9,16.0,15.7,0.3000000000000007,3,1,2,33566066,15.9
HREIT,2022-03-31,8.7,8.75,8.6,0.15000000000000036,3,1,2,652303,8.65
HTC,2022-03-31,32.75,33.5,32.5,1.0,4,3,1,356054,33.25
